X,Y,Z,user
-0.057461,0.023942,9.981427,1
-0.047884,0.033519,9.988609,1
-0.043096,0.023942,9.979033,1
-0.033519,0.033519,9.969456,1
-0.043096,0.02873,9.986216,1
-0.043096,0.023942,9.974244,1
-0.038307,0.019154,9.981427,1
-0.047884,0.031125,9.974244,1
-0.040701,0.023942,9.983821,1
-0.047884,0.021548,9.981427,1
-0.050278,0.023942,9.974244,1
-0.047884,0.021548,9.979033,1
-0.047884,0.023942,9.974244,1
-0.047884,0.026336,9.97185,1
-0.047884,0.02873,9.981427,1
-0.040701,0.023942,9.974244,1
-0.038307,0.023942,9.979033,1
-0.043096,0.031125,9.97185,1
-0.040701,0.02873,9.983821,1
-0.040701,0.014365,9.979033,1
-0.04549,0.019154,9.97185,1
-0.04549,0.016759,9.979033,1
-0.047884,0.026336,9.981427,1
-0.04549,0.026336,9.976639,1
-0.040701,0.02873,9.976639,1
-0.043096,0.014365,9.983821,1
-0.038307,0.026336,9.979033,1
-0.040701,0.016759,9.979033,1
-0.047884,0.026336,9.969456,1
-0.038307,0.016759,9.988609,1
-0.040701,0.023942,9.983821,1
-0.04549,0.019154,9.981427,1
-0.038307,0.031125,9.981427,1
-0.052672,0.031125,9.979033,1
-0.038307,0.02873,9.983821,1
-0.038307,0.019154,9.979033,1
-0.040701,0.02873,9.979033,1
-0.047884,0.016759,9.983821,1
-0.043096,0.033519,9.967062,1
-0.035913,0.02873,9.974244,1
-0.035913,0.019154,9.976639,1
-0.043096,0.019154,9.974244,1
-0.038307,0.019154,9.988609,1
-0.047884,0.02873,9.974244,1
-0.04549,0.023942,9.967062,1
-0.04549,0.021548,9.969456,1
-0.047884,0.033519,9.969456,1
-0.040701,0.016759,9.981427,1
-0.031125,0.026336,9.969456,1
-0.043096,0.023942,9.969456,1
-0.050278,0.031125,9.974244,1
-0.038307,0.021548,9.976639,1
-0.050278,0.02873,9.979033,1
-0.047884,0.026336,9.974244,1
-0.038307,0.02873,9.967062,1
-0.040701,0.02873,9.981427,1
-0.047884,0.02873,9.979033,1
-0.040701,0.023942,9.976639,1
-0.035913,0.023942,9.993398,1
-0.052672,0.023942,9.974244,1
-0.040701,0.031125,9.97185,1
-0.040701,0.023942,9.988609,1
-0.038307,0.02873,9.976639,1
-0.040701,0.031125,9.976639,1
-0.04549,0.023942,9.976639,1
-0.043096,0.021548,9.981427,1
-0.038307,0.035913,9.981427,1
-0.047884,0.02873,9.979033,1
-0.04549,0.026336,9.981427,1
-0.040701,0.026336,9.979033,1
-0.047884,0.026336,9.983821,1
-0.043096,0.026336,9.97185,1
-0.043096,0.021548,9.983821,1
-0.047884,0.023942,9.976639,1
-0.040701,0.023942,9.976639,1
-0.050278,0.016759,9.967062,1
-0.043096,0.026336,9.988609,1
-0.043096,0.021548,9.986216,1
-0.047884,0.021548,9.979033,1
-0.047884,0.02873,9.981427,1
-0.043096,0.019154,9.998186,1
-0.040701,0.023942,9.97185,1
-0.043096,0.02873,9.981427,1
-0.04549,0.031125,9.967062,1
-0.038307,0.026336,9.979033,1
-0.050278,0.019154,9.97185,1
-0.052672,0.019154,9.974244,1
-0.050278,0.021548,9.97185,1
-0.031125,0.016759,9.986216,1
-0.047884,0.007183,9.974244,1
-0.047884,0.016759,9.995792,1
-0.04549,0.031125,9.979033,1
-0.052672,0.016759,9.976639,1
-0.031125,0.019154,9.969456,1
-0.038307,0.016759,9.969456,1
-0.050278,0.016759,9.97185,1
-0.047884,0.026336,9.979033,1
-0.040701,0.019154,9.976639,1
-0.04549,0.026336,9.976639,1
-0.04549,0.019154,9.986216,1
-0.04549,0.023942,9.976639,1
-0.050278,0.019154,9.991004,1
-0.04549,0.014365,9.97185,1
-0.033519,0.026336,9.981427,1
-0.050278,0.021548,9.976639,1
-0.035913,0.019154,9.981427,1
-0.038307,0.02873,9.981427,1
-0.04549,0.016759,9.969456,1
-0.035913,0.02873,9.991004,1
-0.047884,0.02873,9.979033,1
-0.035913,0.02873,9.979033,1
-0.038307,0.026336,9.981427,1
-0.043096,0.021548,9.979033,1
-0.047884,0.02873,9.97185,1
-0.04549,0.023942,9.979033,1
-0.04549,0.026336,9.976639,1
-0.047884,0.02873,9.969456,1
-0.038307,0.014365,9.986216,1
-0.040701,0.016759,9.97185,1
-0.04549,0.026336,9.974244,1
-0.040701,0.026336,9.967062,1
-0.04549,0.016759,9.983821,1
-0.043096,0.021548,9.976639,1
-0.038307,0.016759,9.967062,1
-0.04549,0.021548,9.981427,1
-0.038307,0.026336,9.979033,1
-0.033519,0.02873,9.969456,1
-0.04549,0.026336,9.967062,1
-0.040701,0.021548,9.974244,1
-0.04549,0.031125,9.962274,1
-0.040701,0.023942,9.979033,1
-0.047884,0.016759,9.991004,1
-0.038307,0.019154,9.97185,1
-0.07422,-0.011971,9.969456,1
-0.09098,-0.009577,9.988609,1
-0.062249,-0.014365,10.01734,1
-0.023942,0.055067,9.981427,1
0.023942,0.076614,9.969456,1
0.002394,-0.079009,9.97185,1
-0.038307,-0.059855,9.974244,1
-0.055067,0.04549,9.979033,1
-0.07422,0.062249,9.986216,1
-0.069432,0.007183,9.976639,1
-0.055067,-0.002394,9.986216,1
-0.02873,0.038307,9.976639,1
-0.035913,0.007183,9.974244,1
-0.014365,-0.004788,9.981427,1
-0.035913,0.016759,9.979033,1
-0.047884,0.02873,9.991004,1
-0.062249,0.021548,9.986216,1
-0.064643,0.014365,9.988609,1
-0.04549,0.009577,9.97185,1
-0.033519,0.014365,9.979033,1
-0.033519,0.021548,9.976639,1
-0.040701,0.021548,9.97185,1
-0.047884,0.007183,9.97185,1
-0.062249,0.038307,9.981427,1
-0.047884,0.011971,9.981427,1
-0.04549,0.004788,9.983821,1
-0.059855,0.02873,9.974244,1
-0.016759,0.009577,9.967062,1
-0.02873,-0.081403,10.029311,1
0.004788,0.009577,9.931149,1
-0.007183,0.100556,9.945514,1
-0.059855,0.011971,9.962274,1
-0.011971,0.004788,9.979033,1
-0.102951,0.059855,9.979033,1
-0.071826,0.038307,9.957485,1
-0.517148,1.623269,10.002975,1
-0.428562,-0.229843,9.933543,1
-0.02873,-0.093374,10.031705,1
0.332794,0.244209,9.911995,1
0.258574,0.196325,9.950302,1
-0.064643,0.007183,9.967062,1
-0.287304,-0.067038,9.998186,1
-0.260968,0.050278,9.955091,1
-0.07422,0.143652,9.974244,1
0.138864,0.081403,9.97185,1
0.134075,-0.007183,9.89763,1
0.016759,0.158017,9.962274,1
-0.09098,0.203507,9.923966,1
-0.011971,0.052672,9.97185,1
-0.04549,-0.038307,9.97185,1
-0.107739,0.057461,9.986216,1
-0.124498,0.004788,9.991004,1
-0.07422,-0.02873,9.94312,1
-0.098162,-0.035913,9.964667,1
-0.069432,0.0,9.981427,1
-0.04549,0.026336,9.981427,1
-0.040701,0.004788,9.983821,1
-0.007183,-0.057461,9.969456,1
-0.047884,-0.04549,9.981427,1
-0.093374,0.043096,9.986216,1
-0.138864,0.076614,9.979033,1
-0.150835,0.07422,9.974244,1
-0.007183,0.052672,9.979033,1
0.050278,0.098162,9.988609,1
0.179565,0.158017,9.955091,1
0.112527,0.232238,9.964667,1
0.016759,0.136469,9.97185,1
-0.040701,0.088585,9.974244,1
-0.04549,0.086191,9.986216,1
-0.023942,0.031125,9.986216,1
-0.004788,0.035913,9.979033,1
-0.038307,0.011971,9.964667,1
-0.052672,0.023942,9.986216,1
-0.086191,-0.011971,9.981427,1
-0.088585,-0.038307,9.976639,1
-0.100556,0.0,9.981427,1
-0.062249,0.035913,9.983821,1
-0.004788,-0.007183,9.97185,1
-0.004788,-0.031125,9.974244,1
-0.057461,0.021548,9.986216,1
-0.081403,0.033519,9.974244,1
-0.081403,0.004788,9.979033,1
-0.026336,0.057461,9.991004,1
-0.007183,0.038307,9.97185,1
-0.007183,0.02873,9.976639,1
-0.035913,0.038307,9.974244,1
-0.040701,0.055067,9.979033,1
-0.043096,0.052672,9.97185,1
-0.043096,0.019154,9.991004,1
-0.035913,0.007183,9.967062,1
-0.014365,0.040701,9.967062,1
-0.035913,0.031125,9.979033,1
-0.047884,0.016759,10.002975,1
-0.09098,0.011971,9.993398,1
-0.064643,0.083797,9.97185,1
-0.057461,0.07422,9.962274,1
-0.052672,0.023942,9.983821,1
0.07422,0.098162,9.847352,1
-0.002394,0.062249,10.005369,1
-0.100556,-0.023942,9.993398,1
-0.081403,0.083797,9.964667,1
-0.337582,0.129287,10.014946,1
-0.222661,0.126893,10.053253,1
-0.038307,0.110133,10.01734,1
0.143652,-0.031125,9.991004,1
0.107739,-0.064643,9.986216,1
0.019154,0.031125,9.991004,1
-0.098162,0.067038,10.000581,1
-0.148441,0.057461,9.981427,1
-0.100556,0.043096,9.981427,1
-0.047884,0.047884,9.988609,1
-0.021548,0.040701,9.983821,1
0.002394,0.021548,9.957485,1
0.002394,0.023942,9.974244,1
0.057461,0.067038,9.959879,1
-0.062249,0.011971,9.988609,1
-0.079009,0.050278,9.97185,1
-0.112527,0.064643,9.988609,1
-0.069432,0.062249,9.981427,1
-0.011971,0.014365,9.969456,1
0.009577,0.002394,9.967062,1
-0.016759,0.023942,9.979033,1
-0.040701,0.04549,9.976639,1
-0.04549,0.02873,9.986216,1
-0.064643,0.02873,9.974244,1
-0.052672,0.011971,9.981427,1
-0.07422,0.007183,9.983821,1
-0.038307,0.007183,9.976639,1
-0.011971,0.007183,9.967062,1
-0.033519,0.009577,9.976639,1
-0.081403,0.007183,9.988609,1
-0.076614,0.033519,9.981427,1
-0.064643,0.014365,9.97185,1
-0.050278,0.021548,9.976639,1
-0.02873,0.011971,9.962274,1
-0.014365,0.04549,9.97185,1
-0.019154,0.016759,9.967062,1
-0.023942,0.023942,9.957485,1
-0.038307,0.026336,9.967062,1
-0.055067,0.040701,9.957485,1
-0.069432,0.038307,9.976639,1
-0.04549,0.02873,9.979033,1
-0.038307,0.023942,9.979033,1
-0.038307,0.031125,9.974244,1
-0.057461,0.038307,9.988609,1
-0.035913,0.023942,9.979033,1
-0.062249,0.023942,9.981427,1
-0.040701,0.026336,9.979033,1
-0.050278,0.031125,9.988609,1
-0.055067,-0.009577,9.988609,1
-0.02873,0.035913,9.974244,1
-0.026336,0.021548,9.962274,1
-0.023942,0.014365,9.955091,1
-0.011971,0.0,9.969456,1
-0.014365,0.038307,9.979033,1
0.040701,-0.047884,9.904813,1
0.129287,-0.131681,9.938332,1
-0.04549,0.086191,9.988609,1
-0.138864,0.160412,9.976639,1
-0.112527,0.067038,9.97185,1
-0.07422,0.021548,9.981427,1
0.04549,0.016759,9.988609,1
0.021548,-0.011971,9.981427,1
-0.009577,0.016759,9.979033,1
-0.011971,0.04549,9.986216,1
-0.047884,0.019154,9.976639,1
-0.050278,0.021548,9.97185,1
-0.047884,0.050278,9.981427,1
-0.02873,0.033519,9.979033,1
0.007183,0.043096,9.986216,1
-0.011971,0.033519,9.995792,1
-0.052672,0.093374,10.000581,1
-0.102951,0.07422,9.991004,1
-0.09098,0.050278,9.976639,1
-0.069432,0.050278,9.986216,1
-0.047884,0.031125,9.967062,1
-0.038307,-0.057461,9.988609,1
0.057461,-0.150835,9.981427,1
0.059855,-0.107739,10.010158,1
0.071826,0.021548,9.940725,1
-0.004788,0.232238,9.964667,1
-0.158017,-0.021548,9.988609,1
-0.160412,0.062249,9.959879,1
-0.004788,0.181959,9.952697,1
0.064643,0.07422,9.988609,1
0.067038,-0.009577,9.993398,1
0.019154,-0.076614,9.974244,1
-0.071826,0.004788,10.007763,1
-0.174777,-0.294487,9.935937,1
-0.038307,0.038307,9.983821,1
0.002394,0.167594,9.964667,1
-0.007183,0.026336,9.97185,1
-0.050278,-0.131681,9.981427,1
-0.062249,0.098162,10.019734,1
-0.076614,0.098162,9.97185,1
-0.019154,-0.040701,9.969456,1
-0.04549,-0.07422,10.04607,1
0.021548,-0.026336,9.97185,1
0.033519,0.086191,10.014946,1
-0.016759,-0.093374,9.988609,1
-0.038307,0.038307,9.993398,1
-0.122104,0.052672,9.959879,1
-0.129287,0.033519,10.024523,1
-0.014365,-0.007183,9.979033,1
0.014365,-0.026336,10.019734,1
-0.031125,-0.031125,9.981427,1
-0.040701,-0.076614,9.986216,1
-0.071826,-0.016759,9.979033,1
-0.086191,0.019154,9.995792,1
-0.095768,0.002394,9.974244,1
-0.110133,0.021548,9.97185,1
-0.081403,0.083797,9.967062,1
-0.035913,0.047884,9.969456,1
-0.057461,0.043096,9.981427,1
-0.057461,0.04549,10.036493,1
-0.071826,0.050278,10.010158,1
0.021548,0.047884,9.988609,1
0.026336,0.0,9.981427,1
0.064643,-0.026336,9.988609,1
0.122104,-0.050278,9.993398,1
-0.095768,0.050278,10.005369,1
-0.129287,0.105345,10.000581,1
-0.100556,0.011971,9.986216,1
-0.055067,0.014365,9.97185,1
-0.031125,0.023942,9.983821,1
-0.026336,0.009577,9.974244,1
-0.02873,0.035913,9.967062,1
-0.019154,0.02873,9.976639,1
-0.052672,0.04549,9.976639,1
-0.067038,0.043096,9.952697,1
-0.047884,0.083797,9.97185,1
-0.02873,0.086191,9.967062,1
-0.009577,0.021548,9.947908,1
0.021548,-0.009577,9.97185,1
0.040701,0.055067,9.988609,1
0.043096,-0.007183,9.959879,1
0.038307,0.014365,9.947908,1
-0.004788,0.038307,9.957485,1
-0.040701,0.043096,9.947908,1
-0.057461,0.083797,9.974244,1
-0.081403,0.102951,10.019734,1
-0.09098,0.002394,9.979033,1
-0.043096,0.007183,9.986216,1
0.021548,-0.105345,9.890448,1
0.055067,0.014365,9.974244,1
-0.067038,0.011971,9.907207,1
-0.148441,0.052672,9.959879,1
-0.076614,-0.011971,9.986216,1
-0.035913,0.04549,9.983821,1
-0.031125,-0.129287,9.933543,1
-0.026336,-0.019154,9.952697,1
-0.019154,0.050278,9.952697,1
-0.057461,-0.02873,9.991004,1
-0.035913,-0.031125,9.981427,1
-0.02873,0.040701,9.964667,1
-0.033519,0.009577,9.947908,1
0.007183,0.059855,9.979033,1
-0.02873,-0.064643,9.959879,1
0.107739,0.040701,9.3733,1
-0.014365,0.002394,10.103531,1
-0.02873,0.021548,9.967062,1
-0.021548,0.02873,9.976639,1
-0.033519,0.02873,10.000581,1
-0.040701,-0.007183,9.976639,1
-0.014365,-0.011971,9.97185,1
-0.038307,0.014365,9.983821,1
-0.064643,0.016759,9.991004,1
-0.067038,0.0,9.981427,1
-0.033519,0.038307,9.962274,1
-0.059855,-0.016759,9.986216,1
-0.067038,-0.002394,9.995792,1
-0.117316,-0.002394,9.981427,1
-0.031125,0.02873,9.97185,1
0.021548,0.007183,9.97185,1
0.007183,-0.011971,9.97185,1
0.007183,0.021548,9.969456,1
-0.059855,0.02873,9.974244,1
-0.102951,0.014365,9.983821,1
-0.043096,0.011971,9.981427,1
0.009577,0.019154,9.974244,1
-0.011971,-0.007183,9.983821,1
-0.07422,0.021548,9.97185,1
-0.086191,0.02873,9.959879,1
-0.172383,-0.007183,9.979033,1
-0.038307,0.016759,9.97185,1
-0.040701,0.016759,9.983821,1
-0.007183,0.007183,9.976639,1
0.021548,-0.004788,9.986216,1
-0.02873,0.07422,9.981427,1
-0.07422,0.047884,9.974244,1
-0.160412,0.11971,9.988609,1
0.038307,0.064643,9.991004,1
0.050278,0.026336,9.959879,1
0.009577,0.023942,9.979033,1
-0.019154,0.033519,9.979033,1
-0.031125,0.009577,9.988609,1
-0.062249,0.019154,9.986216,1
-0.052672,0.067038,9.981427,1
-0.047884,0.021548,9.933543,1
-0.031125,-0.011971,9.97185,1
-0.02873,0.038307,9.981427,1
-0.069432,0.038307,9.979033,1
-0.064643,0.021548,9.981427,1
-0.055067,0.035913,9.959879,1
0.002394,0.031125,9.97185,1
0.040701,0.052672,9.945514,1
-0.016759,0.016759,9.981427,1
-0.031125,0.057461,9.981427,1
-0.062249,0.071826,9.979033,1
-0.050278,0.069432,9.974244,1
-0.043096,0.02873,9.974244,1
-0.038307,0.040701,9.981427,1
-0.011971,0.035913,9.981427,1
-0.033519,0.033519,9.976639,1
-0.09098,0.043096,9.928755,1
-0.146046,0.009577,9.988609,1
-0.062249,0.021548,10.000581,1
0.002394,0.009577,9.986216,1
0.009577,-0.052672,9.981427,1
-0.016759,0.038307,9.974244,1
-0.067038,0.014365,9.993398,1
-0.059855,0.059855,9.991004,1
-0.055067,0.055067,9.97185,1
-0.079009,0.043096,9.94312,1
-0.033519,-0.040701,9.988609,1
-0.055067,-0.02873,9.998186,1
-0.059855,0.057461,10.022128,1
-0.040701,0.023942,9.979033,1
-0.052672,-0.007183,9.979033,1
-0.062249,0.021548,9.981427,1
-0.062249,0.055067,9.962274,1
-0.04549,0.016759,9.947908,1
0.009577,0.040701,9.964667,1
-0.019154,0.021548,9.959879,1
-0.076614,0.047884,9.976639,1
-0.079009,0.043096,9.967062,1
-0.031125,0.0,9.938332,1
-0.031125,0.026336,9.916783,1
-0.076614,-0.009577,10.010158,1
-0.081403,-0.021548,9.955091,1
-0.086191,0.064643,10.019734,1
-0.031125,0.205901,9.962274,1
-0.081403,0.095768,9.993398,1
-0.026336,0.026336,9.981427,1
0.007183,0.09098,9.979033,1
-0.014365,0.07422,10.012551,1
-0.009577,0.004788,10.000581,1
-0.09098,0.102951,9.981427,1
-0.100556,0.105345,9.976639,1
-0.076614,-0.026336,9.986216,1
-0.009577,0.016759,9.974244,1
-0.031125,0.014365,9.993398,1
-0.007183,-0.016759,9.988609,1
-0.04549,0.014365,9.969456,1
-0.043096,0.052672,9.976639,1
-0.050278,0.04549,9.974244,1
-0.076614,0.009577,9.945514,1
-0.007183,0.095768,9.933543,1
0.134075,-0.081403,9.947908,1
0.186748,-0.031125,9.964667,1
0.124498,-0.002394,9.959879,1
-0.057461,0.011971,9.976639,1
-0.160412,0.0,9.986216,1
-0.126893,0.031125,9.974244,1
-0.126893,0.043096,9.991004,1
-0.023942,-0.081403,9.928755,1
0.043096,-0.038307,10.005369,1
-0.009577,-0.026336,9.974244,1
-0.122104,0.035913,9.959879,1
-0.110133,0.100556,9.981427,1
-0.076614,0.055067,9.993398,1
-0.009577,0.031125,9.991004,1
0.026336,0.047884,9.957485,1
0.02873,0.014365,9.981427,1
-0.069432,0.035913,9.981427,1
-0.105345,0.059855,9.974244,1
-0.088585,0.033519,9.964667,1
-0.038307,0.026336,9.986216,1
-0.016759,-0.016759,9.97185,1
-0.016759,0.023942,9.979033,1
-0.019154,-0.002394,9.979033,1
-0.02873,-0.002394,9.986216,1
-0.038307,0.021548,9.976639,1
-0.059855,0.019154,9.976639,1
-0.069432,0.021548,9.974244,1
-0.055067,0.016759,9.976639,1
-0.038307,0.019154,9.981427,1
-0.02873,0.021548,9.974244,1
-0.055067,0.031125,9.969456,1
-0.050278,0.043096,9.979033,1
-0.040701,0.023942,9.979033,1
-0.038307,0.019154,9.976639,1
-0.031125,0.026336,9.97185,1
-0.035913,0.016759,9.97185,1
-0.02873,0.023942,9.969456,1
-0.035913,0.026336,9.981427,1
-0.04549,0.016759,9.974244,1
-0.057461,0.035913,9.967062,1
-0.043096,0.021548,9.974244,1
-0.026336,0.026336,9.97185,1
-0.031125,0.02873,9.981427,1
-0.038307,0.019154,9.959879,1
-0.052672,0.035913,9.983821,1
-0.052672,0.052672,9.981427,1
-0.040701,0.019154,9.979033,1
-0.031125,0.031125,9.988609,1
-0.033519,0.033519,9.962274,1
-0.038307,0.021548,9.981427,1
-0.038307,0.021548,9.97185,1
-0.040701,0.038307,9.983821,1
-0.033519,0.016759,9.983821,1
-0.035913,0.026336,9.976639,1
-0.033519,0.031125,9.97185,1
-0.04549,0.026336,9.967062,1
-0.055067,0.050278,9.964667,1
-0.04549,0.057461,9.979033,1
-0.040701,0.052672,9.969456,1
-0.040701,0.014365,9.974244,1
-0.069432,0.11971,9.974244,1
-0.055067,-0.011971,9.991004,1
-0.04549,0.040701,9.97185,1
-0.026336,0.055067,9.976639,1
-0.026336,0.043096,9.976639,1
-0.083797,-0.019154,9.991004,1
-0.083797,0.011971,9.993398,1
-0.040701,0.057461,9.983821,1
-0.035913,0.047884,9.974244,1
-0.011971,0.002394,9.976639,1
-0.033519,0.002394,9.993398,1
-0.062249,0.038307,9.969456,1
-0.055067,0.04549,9.979033,1
-0.04549,0.019154,9.986216,1
-0.023942,0.019154,9.974244,1
-0.040701,0.021548,9.979033,1
-0.052672,0.002394,9.979033,1
-0.052672,0.02873,9.976639,1
-0.035913,0.043096,9.988609,1
-0.040701,0.026336,9.986216,1
-0.052672,0.021548,9.988609,1
-0.052672,0.023942,9.986216,1
-0.04549,0.021548,9.983821,1
-0.035913,0.02873,9.974244,1
-0.035913,0.016759,9.979033,1
-0.038307,0.011971,9.983821,1
-0.047884,0.02873,9.974244,1
-0.040701,0.023942,9.97185,1
-0.040701,0.021548,9.97185,1
-0.055067,0.026336,9.97185,1
-0.052672,0.019154,9.974244,1
-0.055067,0.031125,9.979033,1
-0.031125,0.02873,9.981427,1
-0.038307,0.02873,9.979033,1
-0.038307,0.031125,9.974244,1
-0.047884,0.023942,9.986216,1
-0.043096,0.026336,9.983821,1
-0.050278,0.033519,9.983821,1
-0.04549,0.019154,9.981427,1
-0.040701,0.023942,9.976639,1
-0.04549,0.021548,9.979033,1
-0.04549,0.019154,9.964667,1
-0.038307,0.033519,9.983821,1
-0.040701,0.016759,9.976639,1
-0.031125,0.023942,9.988609,1
-0.035913,0.026336,9.974244,1
-0.047884,0.021548,9.969456,1
-0.04549,0.035913,9.983821,1
-0.038307,0.035913,9.97185,1
-0.043096,0.031125,9.988609,1
-0.047884,0.033519,9.979033,1
-0.047884,0.021548,9.969456,1
-0.040701,0.021548,9.97185,1
-0.043096,0.023942,9.986216,1
-0.04549,0.038307,9.979033,1
-0.033519,0.026336,9.974244,1
-0.047884,0.023942,9.983821,1
-0.038307,0.02873,9.983821,1
-0.04549,0.021548,9.974244,1
-0.040701,0.021548,9.97185,1
-0.040701,0.021548,9.986216,1
-0.038307,0.019154,9.97185,1
-0.040701,0.035913,9.986216,1
-0.035913,0.023942,9.976639,1
-0.040701,0.021548,9.974244,1
-0.047884,0.023942,9.979033,1
-0.043096,0.009577,9.981427,1
-0.050278,0.033519,9.976639,1
-0.040701,0.023942,9.981427,1
-0.035913,0.021548,9.969456,1
-0.04549,0.026336,9.981427,1
-0.04549,0.023942,9.969456,1
-0.047884,0.026336,9.981427,1
-0.052672,0.016759,9.976639,1
-0.033519,0.02873,9.976639,1
-0.033519,0.02873,9.97185,1
-0.050278,0.023942,9.974244,1
-0.04549,0.014365,9.969456,1
-0.040701,0.023942,9.97185,1
-0.050278,0.021548,9.967062,1
-0.050278,0.021548,9.983821,1
-0.047884,0.023942,9.974244,1
-0.040701,0.031125,9.962274,1
-0.04549,0.035913,9.974244,1
-0.035913,0.026336,9.974244,1
-0.050278,0.021548,9.955091,1
-0.040701,0.023942,9.974244,1
-0.04549,0.026336,9.969456,1
-0.04549,0.033519,9.962274,1
-0.033519,0.016759,9.974244,1
-0.04549,0.023942,9.97185,1
-0.040701,0.031125,9.983821,1
-0.043096,0.043096,9.974244,1
-0.019154,0.055067,9.967062,1
-0.011971,0.007183,9.979033,1
-0.031125,0.035913,9.986216,1
-0.052672,0.033519,9.988609,1
-0.043096,0.023942,9.979033,1
-0.057461,0.031125,9.986216,1
-0.052672,0.043096,9.97185,1
-0.026336,0.026336,9.981427,1
-0.040701,0.033519,9.976639,1
-0.033519,0.050278,9.979033,1
-0.040701,0.033519,9.981427,1
-0.050278,0.026336,9.97185,1
-0.040701,0.02873,9.979033,1
-0.038307,0.021548,9.974244,1
-0.047884,0.033519,9.981427,1
-0.033519,0.016759,9.97185,1
-0.043096,0.031125,9.97185,1
-0.040701,0.035913,9.981427,1
-0.04549,0.021548,9.979033,1
-0.04549,0.011971,9.981427,1
-0.038307,0.021548,9.981427,1
-0.040701,0.019154,9.979033,1
-0.050278,0.033519,9.974244,1
-0.04549,0.023942,9.981427,1
-0.043096,0.026336,9.979033,1
-0.035913,0.033519,9.986216,1
-0.04549,0.019154,9.983821,1
-0.033519,0.031125,9.981427,1
-0.038307,0.02873,9.964667,1
-0.04549,0.026336,9.981427,1
-0.04549,0.031125,9.979033,1
-0.038307,0.038307,9.969456,1
-0.040701,0.016759,9.97185,1
-0.038307,0.02873,9.976639,1
-0.043096,0.023942,9.976639,1
-0.043096,0.031125,9.981427,1
-0.057461,0.021548,9.979033,1
-0.04549,0.026336,9.981427,1
-0.035913,0.033519,9.976639,1
-0.033519,0.031125,9.981427,1
-0.040701,0.033519,9.974244,1
-0.047884,0.031125,9.979033,1
-0.043096,0.031125,9.97185,1
-0.052672,0.019154,9.976639,1
-0.047884,0.031125,9.967062,1
-0.040701,0.026336,9.976639,1
-0.038307,0.02873,9.967062,1
-0.047884,0.031125,9.979033,1
-0.033519,0.026336,9.976639,1
-0.043096,0.02873,9.976639,1
-0.040701,0.021548,9.97185,1
-0.038307,0.02873,9.979033,1
-0.038307,0.014365,9.976639,1
-0.040701,0.026336,9.979033,1
-0.033519,0.021548,9.974244,1
-0.050278,0.023942,9.969456,1
-0.043096,0.043096,9.959879,1
-0.052672,0.033519,9.974244,1
-0.043096,0.02873,9.969456,1
-0.043096,0.033519,9.97185,1
-0.043096,0.021548,9.957485,1
-0.04549,0.031125,9.967062,1
-0.040701,0.021548,9.969456,1
-0.040701,0.038307,9.964667,1
-0.033519,0.02873,9.967062,1
-0.040701,0.02873,9.962274,1
-0.035913,0.033519,9.964667,1
-0.050278,0.035913,9.969456,1
-0.052672,0.021548,9.967062,1
-0.04549,0.02873,9.974244,1
-0.04549,0.026336,9.962274,1
-0.04549,0.021548,9.97185,1
-0.04549,0.021548,9.979033,1
-0.043096,0.021548,9.955091,1
-0.043096,0.021548,9.97185,1
-0.04549,0.026336,9.981427,1
-0.031125,0.014365,9.969456,1
-0.043096,0.031125,9.962274,1
-0.047884,0.031125,9.959879,1
-0.047884,0.019154,9.97185,1
-0.04549,0.026336,9.969456,1
-0.047884,0.02873,9.976639,1
-0.040701,0.033519,9.967062,1
-0.040701,0.02873,9.967062,1
-0.050278,0.026336,9.967062,1
-0.047884,0.02873,9.988609,1
-0.043096,0.031125,9.97185,1
-0.043096,0.033519,9.967062,1
-0.043096,0.023942,9.981427,1
-0.033519,0.035913,9.979033,1
-0.043096,0.031125,9.979033,1
-0.04549,0.023942,9.986216,1
-0.033519,0.023942,9.959879,1
-0.040701,0.031125,9.97185,1
-0.043096,0.031125,9.969456,1
-0.040701,0.016759,9.986216,1
-0.047884,0.023942,9.959879,1
-0.040701,0.02873,9.969456,1
-0.047884,0.026336,9.974244,1
-0.04549,0.031125,9.967062,1
-0.04549,0.02873,9.964667,1
-0.031125,0.023942,9.97185,1
-0.033519,0.031125,9.969456,1
-0.050278,0.026336,9.974244,1
-0.038307,0.023942,9.967062,1
-0.047884,0.026336,9.974244,1
-0.043096,0.023942,9.962274,1
-0.038307,0.033519,9.976639,1
-0.040701,0.026336,9.967062,1
-0.047884,0.021548,9.967062,1
-0.04549,0.014365,9.979033,1
-0.050278,0.023942,9.983821,1
-0.043096,0.019154,9.969456,1
-0.038307,0.026336,9.969456,1
-0.038307,0.026336,9.974244,1
-0.040701,0.023942,9.976639,1
-0.040701,0.02873,9.97185,1
-0.038307,0.023942,9.962274,1
-0.043096,0.023942,9.974244,1
-0.038307,0.026336,9.974244,1
-0.040701,0.035913,9.967062,1
-0.04549,0.019154,9.97185,1
-0.043096,0.016759,9.974244,1
-0.033519,0.026336,9.957485,1
-0.050278,0.02873,9.974244,1
-0.035913,0.019154,9.969456,1
-0.04549,0.02873,9.976639,1
-0.040701,0.016759,9.962274,1
-0.038307,0.026336,9.979033,1
-0.047884,0.031125,9.967062,1
-0.047884,0.031125,9.976639,1
-0.04549,0.038307,9.967062,1
